id,claim,label,supporting_facts,challenge
41649,"Germaine Mounier being a great admirer and interpreter of Chopin, Mounier created the Festival Chopin at the Orangerie of the Parc de Bagatelle in Paris, of which she was Vice-présidente, Among her many students were talents as diverse as Catherine Collard, Françoise Thinat, Véronique Bonnecaze, Erik Berchot, Pavlos Yallourakis, Alexandre Tharaud, Jeffrey Grice, Mathilde Carré, Roumen Kroumov, François Chouchan, Iliana Todorova, François Daudet, Jean-Louis Haguenauer, Andrea Tusacciu, Walid Akl, Hélène and Marie Desmoulin, Patrick Fayad, Hervé Billaut, André Isoir, Caroline Sageman, Michel Laurent, Claude Bolling, Mari Kodama and Momo Kodama.",SUPPORTS,"Germaine Mounier_sentence_5
Germaine Mounier_sentence_6|context:Germaine Mounier_sentence_5:Germaine Mounier_title
Germaine Mounier_section_0|Germaine Mounier_sentence_6:Germaine Mounier_title
Germaine Mounier_section_0",Other
65638,"Trixie Mattel appeared in the web series UNHhhh on WOWPresents with fellow season seven contestant Katya Zamolodchikova, then the duo later went on to star in The Trixie & Katya Show, which premiered on Viceland on November 15, 2017.",SUPPORTS,"Trixie Mattel_sentence_23
UNHhhh_sentence_0
Trixie Mattel_sentence_24|context:Trixie Mattel_sentence_23:Trixie Mattel_title
Trixie Mattel_section_1
Trixie Mattel_section_3|UNHhhh_sentence_0:UNHhhh_title|Trixie Mattel_sentence_24:Trixie Mattel_title
Trixie Mattel_section_1
Trixie Mattel_section_3",Multi-hop Reasoning
74735,"Bill Rice's  1971 single ""Til a Tear Becomes a Rose"" achieved the rank 33rd in the Hot US Country Song's peak chart position, whereas ""Honky-Tonk Stardust Cowboy"" followed at 51st.",REFUTES,"Bill Rice_cell_1_8_0
Bill Rice_cell_1_8_1
Bill Rice_cell_1_8_2
Bill Rice_cell_1_2_0
Bill Rice_cell_1_4_0
Bill Rice_cell_1_6_0
Bill Rice_cell_1_7_0
Bill Rice_cell_1_2_1
Bill Rice_cell_1_3_0
Bill Rice_cell_1_4_1
Bill Rice_cell_1_5_0
Bill Rice_cell_1_6_1
Bill Rice_cell_1_7_1
Bill Rice_cell_1_2_2
Bill Rice_cell_1_3_1
Bill Rice_cell_1_4_2
Bill Rice_cell_1_5_1
Bill Rice_cell_1_6_2
Bill Rice_cell_1_7_2|context:Bill Rice_cell_1_8_0:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_0_0|Bill Rice_cell_1_8_1:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_0_1|Bill Rice_cell_1_8_2:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_1_0
Bill Rice_header_cell_1_0_2|Bill Rice_cell_1_2_0:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_0_0|Bill Rice_cell_1_4_0:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_0_0|Bill Rice_cell_1_6_0:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_0_0|Bill Rice_cell_1_7_0:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_0_0|Bill Rice_cell_1_2_1:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_0_1|Bill Rice_cell_1_3_0:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_0_1|Bill Rice_cell_1_4_1:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_0_1|Bill Rice_cell_1_5_0:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_0_1|Bill Rice_cell_1_6_1:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_0_1|Bill Rice_cell_1_7_1:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_0_1|Bill Rice_cell_1_2_2:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_1_0
Bill Rice_header_cell_1_0_2|Bill Rice_cell_1_3_1:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_1_0
Bill Rice_header_cell_1_0_2|Bill Rice_cell_1_4_2:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_1_0
Bill Rice_header_cell_1_0_2|Bill Rice_cell_1_5_1:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_1_0
Bill Rice_header_cell_1_0_2|Bill Rice_cell_1_6_2:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_1_0
Bill Rice_header_cell_1_0_2|Bill Rice_cell_1_7_2:Bill Rice_title
Bill Rice_section_1
Bill Rice_header_cell_1_1_0
Bill Rice_header_cell_1_0_2",Numerical Reasoning
72406,"Wilford Hundred has 17 parishes, including Sutton and Melton.",SUPPORTS,"Wilford Hundred_cell_0_1_0
Wilford Hundred_cell_0_2_0
Wilford Hundred_cell_0_3_0
Wilford Hundred_cell_0_4_0
Wilford Hundred_cell_0_5_0
Wilford Hundred_cell_0_6_0
Wilford Hundred_cell_0_7_0
Wilford Hundred_cell_0_8_0
Wilford Hundred_cell_0_9_0
Wilford Hundred_cell_0_10_0
Wilford Hundred_cell_0_11_0
Wilford Hundred_cell_0_12_0
Wilford Hundred_cell_0_13_0
Wilford Hundred_cell_0_14_0
Wilford Hundred_cell_0_15_0
Wilford Hundred_cell_0_16_0
Wilford Hundred_cell_0_17_0|context:Wilford Hundred_cell_0_1_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_2_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_3_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_4_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_5_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_6_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_7_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_8_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_9_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_10_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_11_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_12_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_13_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_14_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_15_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_16_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0|Wilford Hundred_cell_0_17_0:Wilford Hundred_title
Wilford Hundred_section_0
Wilford Hundred_header_cell_0_0_0",Other
84780,"Radio Arvyla is a Greek live pannel show, filmed in Thessaloniki which is the second-largest city in Greece.",SUPPORTS,"Radio Arvyla_sentence_0
Thessaloniki_sentence_1|context:Radio Arvyla_sentence_0:Radio Arvyla_title|Thessaloniki_sentence_1:Thessaloniki_title",Multi-hop Reasoning
15390,"The District of Columbia Organic Act of 1871 allowed the cities of Washington, Alexandria and Georgetown to each maintain their own municipal governments but  Alexandria County was returned by Congress to the state of Virginia in 1861.",REFUTES,"District of Columbia Organic Act of 1871_sentence_10|context:District of Columbia Organic Act of 1871_sentence_10:District of Columbia Organic Act of 1871_title
District of Columbia Organic Act of 1871_section_0
District of Columbia Organic Act of 1871_sentence_1|context:District of Columbia Organic Act of 1871_sentence_1:District of Columbia Organic Act of 1871_title",Other
24992,2015–16 Neftchi Baku PFK season had five teams one of which was Kapaz (founded in 1959) with 56 points.,SUPPORTS,"2015–16 Neftchi Baku PFK season_header_cell_1_0_1
2015–16 Neftchi Baku PFK season_header_cell_1_1_1
2015–16 Neftchi Baku PFK season_cell_1_2_9
2015–16 Neftchi Baku PFK season_header_cell_1_3_1
2015–16 Neftchi Baku PFK season_header_cell_1_4_1
2015–16 Neftchi Baku PFK season_header_cell_1_5_1|context:2015–16 Neftchi Baku PFK season_header_cell_1_0_1:2015–16 Neftchi Baku PFK season_title
2015–16 Neftchi Baku PFK season_section_6
2015–16 Neftchi Baku PFK season_section_7
2015–16 Neftchi Baku PFK season_section_10|2015–16 Neftchi Baku PFK season_header_cell_1_1_1:2015–16 Neftchi Baku PFK season_title
2015–16 Neftchi Baku PFK season_section_6
2015–16 Neftchi Baku PFK season_section_7
2015–16 Neftchi Baku PFK season_section_10|2015–16 Neftchi Baku PFK season_cell_1_2_9:2015–16 Neftchi Baku PFK season_title
2015–16 Neftchi Baku PFK season_section_6
2015–16 Neftchi Baku PFK season_section_7
2015–16 Neftchi Baku PFK season_section_10
2015–16 Neftchi Baku PFK season_header_cell_1_2_1
2015–16 Neftchi Baku PFK season_header_cell_1_0_9|2015–16 Neftchi Baku PFK season_header_cell_1_3_1:2015–16 Neftchi Baku PFK season_title
2015–16 Neftchi Baku PFK season_section_6
2015–16 Neftchi Baku PFK season_section_7
2015–16 Neftchi Baku PFK season_section_10|2015–16 Neftchi Baku PFK season_header_cell_1_4_1:2015–16 Neftchi Baku PFK season_title
2015–16 Neftchi Baku PFK season_section_6
2015–16 Neftchi Baku PFK season_section_7
2015–16 Neftchi Baku PFK season_section_10|2015–16 Neftchi Baku PFK season_header_cell_1_5_1:2015–16 Neftchi Baku PFK season_title
2015–16 Neftchi Baku PFK season_section_6
2015–16 Neftchi Baku PFK season_section_7
2015–16 Neftchi Baku PFK season_section_10",Numerical Reasoning
29415,"Hunar Hali is wrongly believed to have had 16 roles between 2007 and 2020, one of which is titled Grihasti.",NOT ENOUGH INFO,"Hunar Hali_cell_1_2_0
Hunar Hali_cell_1_2_2
Hunar Hali_cell_1_3_0
Hunar Hali_cell_1_3_2
Hunar Hali_cell_1_4_0
Hunar Hali_cell_1_4_2
Hunar Hali_cell_1_5_2
Hunar Hali_cell_1_5_0
Hunar Hali_cell_1_6_0
Hunar Hali_cell_1_6_2
Hunar Hali_cell_1_7_1
Hunar Hali_cell_1_8_0
Hunar Hali_cell_1_8_2
Hunar Hali_cell_1_9_2
Hunar Hali_cell_1_9_0
Hunar Hali_cell_1_10_0
Hunar Hali_cell_1_10_2
Hunar Hali_cell_1_11_2
Hunar Hali_cell_1_11_0
Hunar Hali_cell_1_12_0
Hunar Hali_cell_1_12_2
Hunar Hali_cell_1_13_1
Hunar Hali_cell_1_14_1
Hunar Hali_cell_1_15_2
Hunar Hali_cell_1_15_0
Hunar Hali_cell_1_16_2
Hunar Hali_cell_1_16_0
Hunar Hali_cell_1_3_1
Hunar Hali_cell_1_1_0
Hunar Hali_cell_1_1_2|context:Hunar Hali_cell_1_2_0:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_0|Hunar Hali_cell_1_2_2:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_3_0:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_0|Hunar Hali_cell_1_3_2:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_4_0:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_0|Hunar Hali_cell_1_4_2:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_5_2:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_5_0:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_0|Hunar Hali_cell_1_6_0:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_0|Hunar Hali_cell_1_6_2:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_7_1:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_8_0:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_0|Hunar Hali_cell_1_8_2:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_9_2:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_9_0:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_0|Hunar Hali_cell_1_10_0:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_0|Hunar Hali_cell_1_10_2:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_11_2:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_11_0:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_0|Hunar Hali_cell_1_12_0:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_0|Hunar Hali_cell_1_12_2:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_13_1:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_14_1:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_15_2:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_15_0:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_0|Hunar Hali_cell_1_16_2:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2|Hunar Hali_cell_1_16_0:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_0|Hunar Hali_cell_1_3_1:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_1|Hunar Hali_cell_1_1_0:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_0|Hunar Hali_cell_1_1_2:Hunar Hali_title
Hunar Hali_section_2
Hunar Hali_header_cell_1_0_2",Search terms not in claim
52333,"Pavitra Hrudayalu has a soundtrack which includes songs such as ""Sarananna Vaarini"" sang by Ghantasala, an Indian playback singer and occasional music-composer from Andhra Pradesh.",REFUTES,"Pavitra Hrudayalu_cell_1_1_1
Pavitra Hrudayalu_cell_1_1_2|context:Pavitra Hrudayalu_cell_1_1_1:Pavitra Hrudayalu_title
Pavitra Hrudayalu_section_3
Pavitra Hrudayalu_header_cell_1_0_1|Pavitra Hrudayalu_cell_1_1_2:Pavitra Hrudayalu_title
Pavitra Hrudayalu_section_3
Pavitra Hrudayalu_header_cell_1_0_2",Other
46589,"Meryem, which originates from Miriam, is a Turkish name.",SUPPORTS,"Meryem_sentence_1
Meryem_sentence_2
Meryem_table_caption_0
Meryem_cell_0_0_1
Meryem_cell_0_1_1
Meryem_cell_0_2_1
Meryem_cell_0_4_1
Meryem_cell_0_5_1
Maryam (name)_sentence_0
Maryam (name)_sentence_1
Maryam (name)_sentence_2
Maryam (name)_sentence_3
Maryam (name)_sentence_4
Maryam (name)_sentence_5
Maryam (name)_sentence_7|context:Meryem_sentence_1:Meryem_title|Meryem_sentence_2:Meryem_title|Meryem_table_caption_0:Meryem_title|Meryem_cell_0_0_1:Meryem_title
Meryem_header_cell_0_0_0|Meryem_cell_0_1_1:Meryem_title
Meryem_header_cell_0_1_0|Meryem_cell_0_2_1:Meryem_title
Meryem_header_cell_0_2_0|Meryem_cell_0_4_1:Meryem_title
Meryem_header_cell_0_4_0
Meryem_header_cell_0_3_0|Meryem_cell_0_5_1:Meryem_title
Meryem_header_cell_0_5_0
Meryem_header_cell_0_3_0|Maryam (name)_sentence_0:Maryam (name)_title|Maryam (name)_sentence_1:Maryam (name)_title|Maryam (name)_sentence_2:Maryam (name)_title|Maryam (name)_sentence_3:Maryam (name)_title|Maryam (name)_sentence_4:Maryam (name)_title|Maryam (name)_sentence_5:Maryam (name)_title|Maryam (name)_sentence_7:Maryam (name)_title
Maryam (name)_section_0",Multi-hop Reasoning
35103,Adam Gaudette received the Hockey East Player of the Year in 2017 and Hockey East Scoring Champion in 2018.,REFUTES,"Adam Gaudette_cell_1_2_0
Adam Gaudette_cell_1_2_1|context:Adam Gaudette_cell_1_2_0:Adam Gaudette_title
Adam Gaudette_section_7
Adam Gaudette_header_cell_1_0_0|Adam Gaudette_cell_1_2_1:Adam Gaudette_title
Adam Gaudette_section_7
Adam Gaudette_header_cell_1_0_1",Other
9752,Franz Dischinger was a German civil and structural engineer and pioneered the use of prestressed concrete.,SUPPORTS,"Franz Dischinger_sentence_0
Franz Dischinger_sentence_1|context:Franz Dischinger_sentence_0:Franz Dischinger_title|Franz Dischinger_sentence_1:Franz Dischinger_title",Other
46149,"Andre Veilleux, a right wing from Montreal Rangers (LHJAA), was the first pick for the round one of the 1965 NHL Amateur Draft; followed by Andy Culligan (played for Port Huron Flags), a forward from St. Michael's Buzzers (MetJHL).",SUPPORTS,"1965 NHL Amateur Draft_cell_1_1_0
1965 NHL Amateur Draft_cell_1_1_1
1965 NHL Amateur Draft_cell_1_1_2
1965 NHL Amateur Draft_cell_1_1_5
1965 NHL Amateur Draft_cell_1_2_0
1965 NHL Amateur Draft_cell_1_2_1
1965 NHL Amateur Draft_cell_1_2_2
1965 NHL Amateur Draft_cell_1_2_5
Andy Culligan_cell_0_2_1|context:1965 NHL Amateur Draft_cell_1_1_0:1965 NHL Amateur Draft_title
1965 NHL Amateur Draft_section_0
1965 NHL Amateur Draft_section_1
1965 NHL Amateur Draft_header_cell_1_0_0|1965 NHL Amateur Draft_cell_1_1_1:1965 NHL Amateur Draft_title
1965 NHL Amateur Draft_section_0
1965 NHL Amateur Draft_section_1
1965 NHL Amateur Draft_header_cell_1_0_1|1965 NHL Amateur Draft_cell_1_1_2:1965 NHL Amateur Draft_title
1965 NHL Amateur Draft_section_0
1965 NHL Amateur Draft_section_1
1965 NHL Amateur Draft_header_cell_1_0_2|1965 NHL Amateur Draft_cell_1_1_5:1965 NHL Amateur Draft_title
1965 NHL Amateur Draft_section_0
1965 NHL Amateur Draft_section_1
1965 NHL Amateur Draft_header_cell_1_0_5|1965 NHL Amateur Draft_cell_1_2_0:1965 NHL Amateur Draft_title
1965 NHL Amateur Draft_section_0
1965 NHL Amateur Draft_section_1
1965 NHL Amateur Draft_header_cell_1_0_0|1965 NHL Amateur Draft_cell_1_2_1:1965 NHL Amateur Draft_title
1965 NHL Amateur Draft_section_0
1965 NHL Amateur Draft_section_1
1965 NHL Amateur Draft_header_cell_1_0_1|1965 NHL Amateur Draft_cell_1_2_2:1965 NHL Amateur Draft_title
1965 NHL Amateur Draft_section_0
1965 NHL Amateur Draft_section_1
1965 NHL Amateur Draft_header_cell_1_0_2|1965 NHL Amateur Draft_cell_1_2_5:1965 NHL Amateur Draft_title
1965 NHL Amateur Draft_section_0
1965 NHL Amateur Draft_section_1
1965 NHL Amateur Draft_header_cell_1_0_5|Andy Culligan_cell_0_2_1:Andy Culligan_title
Andy Culligan_header_cell_0_2_0
Andy Culligan_header_cell_0_0_0",Multi-hop Reasoning
